price_id,price
price_3910,120133807.90
price_3911,120164521.85
price_3912,120195235.79
price_3913,120225949.73
price_3914,120256663.67
price_3915,120287377.61
price_3916,120318091.55
price_3917,120348805.49
price_3918,120379519.43
price_3919,120410233.37
price_3920,120440947.31
price_3921,120471661.25
price_3922,120502375.19
price_3923,120533089.13
price_3924,120563803.07
price_3925,120594517.01
price_3926,120625230.95
price_3927,120655944.89
price_3928,120686658.83
price_3929,120717372.77
price_3930,120748086.71
price_3931,120778800.65
price_3932,120809514.60
price_3933,120840228.54
price_3934,120870942.48
price_3935,120901656.42
price_3936,120932370.36
price_3937,120963084.30
price_3938,120993798.24
price_3939,121024512.18
price_3940,121055226.12
price_3941,121085940.06
price_3942,121116654.00
price_3943,121147367.94
price_3944,121178081.88
price_3945,121208795.82
price_3946,121239509.76
price_3947,121270223.70
price_3948,121300937.64
price_3949,121331651.58
price_3950,121362365.52
price_3951,121393079.46
price_3952,121423793.40
price_3953,121454507.35
price_3954,121485221.29
price_3955,121515935.23
price_3956,121546649.17
price_3957,121577363.11
price_3958,121608077.05
price_3959,121638790.99
price_3960,121669504.93
price_3961,121700218.87
price_3962,121730932.81
price_3963,121761646.75
price_3964,121792360.69
price_3965,121823074.63
price_3966,121853788.57
price_3967,121884502.51
price_3968,121915216.45
price_3969,121945930.39
price_3970,121976644.33
price_3971,122007358.27
price_3972,122038072.21
price_3973,122068786.15
price_3974,122099500.10
price_3975,122130214.04
price_3976,122160927.98
price_3977,122191641.92
price_3978,122222355.86
price_3979,122253069.80
price_3980,122283783.74
price_3981,122314497.68
price_3982,122345211.62
price_3983,122375925.56
price_3984,122406639.50
price_3985,122437353.44
price_3986,122468067.38
price_3987,122498781.32
price_3988,122529495.26
price_3989,122560209.20
price_3990,122590923.14
price_3991,122621637.08
price_3992,122652351.02
price_3993,122683064.96
price_3994,122713778.90
price_3995,122744492.85
price_3996,122775206.79
price_3997,122805920.73
price_3998,122836634.67
price_3999,122867348.61
price_4000,122898062.55
price_4001,122928776.49
price_4002,122959490.43
price_4003,122990204.37
price_4004,123020918.31
price_4005,123051632.25
price_4006,123082346.19
price_4007,123113060.13
price_4008,123143774.07
price_4009,123174488.01
price_4010,123205201.95
price_4011,123235915.89
price_4012,123266629.83
price_4013,123297343.77
price_4014,123328057.71
price_4015,123358771.65
price_4016,123389485.60
price_4017,123420199.54
price_4018,123450913.48
price_4019,123481627.42
price_4020,123512341.36
price_4021,123543055.30
price_4022,123573769.24
price_4023,123604483.18
price_4024,123635197.12
price_4025,123665911.06
price_4026,123696625.00
price_4027,123727338.94
price_4028,123758052.88
price_4029,123788766.82
price_4030,123819480.76
price_4031,123850194.70
price_4032,123880908.64
price_4033,123911622.58
price_4034,123942336.52
price_4035,123973050.46
price_4036,124003764.40
price_4037,124034478.35
price_4038,124065192.29
price_4039,124095906.23
price_4040,124126620.17
price_4041,124157334.11
price_4042,124188048.05
price_4043,124218761.99
price_4044,124249475.93
price_4045,124280189.87
price_4046,124310903.81
price_4047,124341617.75
price_4048,124372331.69
price_4049,124403045.63
price_4050,124433759.57
price_4051,124464473.51
price_4052,124495187.45
price_4053,124525901.39
price_4054,124556615.33
price_4055,124587329.27
price_4056,124618043.21
price_4057,124648757.15
price_4058,124679471.10
price_4059,124710185.04
price_4060,124740898.98
price_4061,124771612.92
price_4062,124802326.86
price_4063,124833040.80
price_4064,124863754.74
price_4065,124894468.68
price_4066,124925182.62
price_4067,124955896.56
price_4068,124986610.50
price_4069,125017324.44
price_4070,125048038.38
price_4071,125078752.32
price_4072,125109466.26
price_4073,125140180.20
price_4074,125170894.14
price_4075,125201608.08
price_4076,125232322.02
price_4077,125263035.96
price_4078,125293749.90
price_4079,125324463.85
price_4080,125355177.79
price_4081,125385891.73
price_4082,125416605.67
price_4083,125447319.61
price_4084,125478033.55
price_4085,125508747.49
price_4086,125539461.43
price_4087,125570175.37
price_4088,125600889.31
price_4089,125631603.25
price_4090,125662317.19
price_4091,125693031.13
price_4092,125723745.07
price_4093,125754459.01
price_4094,125785172.95
price_4095,125815886.89
price_4096,125846600.83
price_4097,125877314.77
price_4098,125908028.71
price_4099,125938742.65
price_4100,125969456.60
price_4101,126000170.54
price_4102,126030884.48
price_4103,126061598.42
price_4104,126092312.36
price_4105,126123026.30
price_4106,126153740.24
price_4107,126184454.18
price_4108,126215168.12
price_4109,126245882.06
price_4110,126276596.00
price_4111,126307309.94
price_4112,126338023.88
price_4113,126368737.82
price_4114,126399451.76
price_4115,126430165.70
price_4116,126460879.64
price_4117,126491593.58
price_4118,126522307.52
price_4119,126553021.46
price_4120,126583735.40
price_4121,126614449.35
price_4122,126645163.29
price_4123,126675877.23
price_4124,126706591.17
price_4125,126737305.11
price_4126,126768019.05
price_4127,126798732.99
price_4128,126829446.93
price_4129,126860160.87
price_4130,126890874.81
price_4131,126921588.75
price_4132,126952302.69
price_4133,126983016.63
price_4134,127013730.57
price_4135,127044444.51
price_4136,127075158.45
price_4137,127105872.39
price_4138,127136586.33
price_4139,127167300.27
price_4140,127198014.21
price_4141,127228728.15
price_4142,127259442.10
price_4143,127290156.04
price_4144,127320869.98
price_4145,127351583.92
price_4146,127382297.86
price_4147,127413011.80
price_4148,127443725.74
price_4149,127474439.68
price_4150,127505153.62
price_4151,127535867.56
price_4152,127566581.50
price_4153,127597295.44
price_4154,127628009.38
price_4155,127658723.32
price_4156,127689437.26
price_4157,127720151.20
price_4158,127750865.14
price_4159,127781579.08
price_4160,127812293.02
price_4161,127843006.96
price_4162,127873720.90
price_4163,127904434.85
price_4164,127935148.79
price_4165,127965862.73
price_4166,127996576.67
price_4167,128027290.61
price_4168,128058004.55
price_4169,128088718.49
price_4170,128119432.43
price_4171,128150146.37
price_4172,128180860.31
price_4173,128211574.25
price_4174,128242288.19
price_4175,128273002.13
price_4176,128303716.07
price_4177,128334430.01
price_4178,128365143.95
price_4179,128395857.89
price_4180,128426571.83
price_4181,128457285.77
price_4182,128487999.71
price_4183,128518713.65
price_4184,128549427.60
price_4185,128580141.54
price_4186,128610855.48
price_4187,128641569.42
price_4188,128672283.36
price_4189,128702997.30
price_4190,128733711.24
price_4191,128764425.18
price_4192,128795139.12
price_4193,128825853.06
price_4194,128856567.00
price_4195,128887280.94
price_4196,128917994.88
price_4197,128948708.82
price_4198,128979422.76
price_4199,129010136.70
price_4200,129040850.64
price_4201,129071564.58
price_4202,129102278.52
price_4203,129132992.46
price_4204,129163706.40
price_4205,129194420.35
price_4206,129225134.29
price_4207,129255848.23
price_4208,129286562.17
price_4209,129317276.11
price_4210,129347990.05
price_4211,129378703.99
price_4212,129409417.93
price_4213,129440131.87
price_4214,129470845.81
price_4215,129501559.75
price_4216,129532273.69
price_4217,129562987.63
price_4218,129593701.57
price_4219,129624415.51
price_4220,129655129.45
price_4221,129685843.39
price_4222,129716557.33
price_4223,129747271.27
price_4224,129777985.21
price_4225,129808699.15
price_4226,129839413.10
price_4227,129870127.04
price_4228,129900840.98
price_4229,129931554.92
price_4230,129962268.86
price_4231,129992982.80
price_4232,130023696.74
price_4233,130054410.68
price_4234,130085124.62
price_4235,130115838.56
price_4236,130146552.50
price_4237,130177266.44
price_4238,130207980.38
price_4239,130238694.32
price_4240,130269408.26
price_4241,130300122.20
price_4242,130330836.14
price_4243,130361550.08
price_4244,130392264.02
price_4245,130422977.96
price_4246,130453691.90
price_4247,130484405.85
price_4248,130515119.79
price_4249,130545833.73
price_4250,130576547.67
price_4251,130607261.61
price_4252,130637975.55
price_4253,130668689.49
price_4254,130699403.43
price_4255,130730117.37
price_4256,130760831.31
price_4257,130791545.25
price_4258,130822259.19
price_4259,130852973.13
price_4260,130883687.07
price_4261,130914401.01
price_4262,130945114.95
price_4263,130975828.89
price_4264,131006542.83
price_4265,131037256.77
price_4266,131067970.71
price_4267,131098684.65
price_4268,131129398.60
price_4269,131160112.54
price_4270,131190826.48
price_4271,131221540.42
price_4272,131252254.36
price_4273,131282968.30
price_4274,131313682.24
price_4275,131344396.18
price_4276,131375110.12
price_4277,131405824.06
price_4278,131436538.00
price_4279,131467251.94
price_4280,131497965.88
price_4281,131528679.82
price_4282,131559393.76
price_4283,131590107.70
price_4284,131620821.64
price_4285,131651535.58
price_4286,131682249.52
price_4287,131712963.46
price_4288,131743677.40
price_4289,131774391.35
price_4290,131805105.29
price_4291,131835819.23
price_4292,131866533.17
price_4293,131897247.11
price_4294,131927961.05
price_4295,131958674.99
price_4296,131989388.93
price_4297,132020102.87
price_4298,132050816.81
price_4299,132081530.75
price_4300,132112244.69
price_4301,132142958.63
price_4302,132173672.57
price_4303,132204386.51
price_4304,132235100.45
price_4305,132265814.39
price_4306,132296528.33
price_4307,132327242.27
price_4308,132357956.21
price_4309,132388670.15
price_4310,132419384.10
price_4311,132450098.04
price_4312,132480811.98
price_4313,132511525.92
price_4314,132542239.86
price_4315,132572953.80
price_4316,132603667.74
price_4317,132634381.68
price_4318,132665095.62
price_4319,132695809.56
price_4320,132726523.50
price_4321,132757237.44
price_4322,132787951.38
price_4323,132818665.32
price_4324,132849379.26
price_4325,132880093.20
price_4326,132910807.14
price_4327,132941521.08
price_4328,132972235.02
price_4329,133002948.96
price_4330,133033662.90
price_4331,133064376.85
price_4332,133095090.79
price_4333,133125804.73
price_4334,133156518.67
price_4335,133187232.61
price_4336,133217946.55
price_4337,133248660.49
price_4338,133279374.43
price_4339,133310088.37
price_4340,133340802.31
price_4341,133371516.25
price_4342,133402230.19
price_4343,133432944.13
price_4344,133463658.07
price_4345,133494372.01
price_4346,133525085.95
price_4347,133555799.89
price_4348,133586513.83
price_4349,133617227.77
price_4350,133647941.71
price_4351,133678655.65
price_4352,133709369.60
price_4353,133740083.54
price_4354,133770797.48
price_4355,133801511.42
price_4356,133832225.36
price_4357,133862939.30
price_4358,133893653.24
price_4359,133924367.18
price_4360,133955081.12
price_4361,133985795.06
price_4362,134016509.00
price_4363,134047222.94
price_4364,134077936.88
price_4365,134108650.82
price_4366,134139364.76
price_4367,134170078.70
price_4368,134200792.64
price_4369,134231506.58
price_4370,134262220.52
price_4371,134292934.46
price_4372,134323648.40
price_4373,134354362.35
price_4374,134385076.29
price_4375,134415790.23
price_4376,134446504.17
price_4377,134477218.11
price_4378,134507932.05
price_4379,134538645.99
price_4380,134569359.93
price_4381,134600073.87
price_4382,134630787.81
price_4383,134661501.75
price_4384,134692215.69
price_4385,134722929.63
price_4386,134753643.57
price_4387,134784357.51
price_4388,134815071.45
price_4389,134845785.39
price_4390,134876499.33
price_4391,134907213.27
price_4392,134937927.21
price_4393,134968641.15
price_4394,134999355.10
price_4395,135030069.04
price_4396,135060782.98
price_4397,135091496.92
price_4398,135122210.86
price_4399,135152924.80
price_4400,135183638.74
price_4401,135214352.68
price_4402,135245066.62
price_4403,135275780.56
price_4404,135306494.50
price_4405,135337208.44
price_4406,135367922.38
price_4407,135398636.32
price_4408,135429350.26
price_4409,135460064.20
price_4410,135490778.14
price_4411,135521492.08
price_4412,135552206.02
price_4413,135582919.96
price_4414,135613633.90
price_4415,135644347.85
price_4416,135675061.79
price_4417,135705775.73
price_4418,135736489.67
price_4419,135767203.61
price_4420,135797917.55
price_4421,135828631.49
price_4422,135859345.43
price_4423,135890059.37
price_4424,135920773.31
price_4425,135951487.25
price_4426,135982201.19
price_4427,136012915.13
price_4428,136043629.07
price_4429,136074343.01
price_4430,136105056.95
price_4431,136135770.89
price_4432,136166484.83
price_4433,136197198.77
price_4434,136227912.71
price_4435,136258626.65
price_4436,136289340.60
price_4437,136320054.54
price_4438,136350768.48
price_4439,136381482.42
price_4440,136412196.36
price_4441,136442910.30
price_4442,136473624.24
price_4443,136504338.18
price_4444,136535052.12
price_4445,136565766.06
price_4446,136596480.00
price_4447,136627193.94
price_4448,136657907.88
price_4449,136688621.82
price_4450,136719335.76
price_4451,136750049.70
price_4452,136780763.64
price_4453,136811477.58
price_4454,136842191.52
price_4455,136872905.46
price_4456,136903619.40
price_4457,136934333.35
price_4458,136965047.29
price_4459,136995761.23
price_4460,137026475.17
price_4461,137057189.11
price_4462,137087903.05
price_4463,137118616.99
price_4464,137149330.93
price_4465,137180044.87
price_4466,137210758.81
price_4467,137241472.75
price_4468,137272186.69
price_4469,137302900.63
price_4470,137333614.57
price_4471,137364328.51
price_4472,137395042.45
price_4473,137425756.39
price_4474,137456470.33
price_4475,137487184.27
price_4476,137517898.21
price_4477,137548612.15
price_4478,137579326.10
price_4479,137610040.04
price_4480,137640753.98
price_4481,137671467.92
price_4482,137702181.86
price_4483,137732895.80
price_4484,137763609.74
price_4485,137794323.68
price_4486,137825037.62
price_4487,137855751.56
price_4488,137886465.50
price_4489,137917179.44
price_4490,137947893.38
price_4491,137978607.32
price_4492,138009321.26
price_4493,138040035.20
price_4494,138070749.14
price_4495,138101463.08
price_4496,138132177.02
price_4497,138162890.96
price_4498,138193604.90
price_4499,138224318.85
price_4500,138255032.79
price_4501,138285746.73
price_4502,138316460.67
price_4503,138347174.61
price_4504,138377888.55
price_4505,138408602.49
price_4506,138439316.43
price_4507,138470030.37
price_4508,138500744.31
price_4509,138531458.25
price_4510,138562172.19
price_4511,138592886.13
price_4512,138623600.07
price_4513,138654314.01
price_4514,138685027.95
price_4515,138715741.89
price_4516,138746455.83
price_4517,138777169.77
price_4518,138807883.71
price_4519,138838597.65
price_4520,138869311.60
price_4521,138900025.54
price_4522,138930739.48
price_4523,138961453.42
price_4524,138992167.36
price_4525,139022881.30
price_4526,139053595.24
price_4527,139084309.18
price_4528,139115023.12
price_4529,139145737.06
price_4530,139176451.00
price_4531,139207164.94
price_4532,139237878.88
price_4533,139268592.82
price_4534,139299306.76
price_4535,139330020.70
price_4536,139360734.64
price_4537,139391448.58
price_4538,139422162.52
