vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID
3901,Stationwagon,580,2021,ASX,White,4/2/2022,114,Owner3901,price_3901,Engine_3901,License_3901
3902,Hatchback,619,2013,AQUA,Silver,3/22/2022,102,Owner3902,price_3902,Engine_3902,License_3902
3903,Stationwagon,610,2010,LEGACY,White,10/29/2021,115,Owner3903,price_3903,Engine_3903,License_3903
3904,Utility,540,2003,COURIER,White,2/2/2022,115,Owner3904,price_3904,Engine_3904,License_3904
3905,Stationwagon,580,1997,LEGNUM,Blue,12/15/2021,108,Owner3905,price_3905,Engine_3905,License_3905
3906,Hatchback,619,2016,AQUA,Silver,3/2/2022,102,Owner3906,price_3906,Engine_3906,License_3906
3907,Stationwagon,610,1996,IMPREZA,Silver,1/17/2022,114,Owner3907,price_3907,Engine_3907,License_3907
3908,Hatchback,619,2015,AQUA,White,3/1/2022,111,Owner3908,price_3908,Engine_3908,License_3908
3909,Saloon,550,2000,TORNEO,Silver,4/2/2022,107,Owner3909,price_3909,Engine_3909,License_3909
3910,Sports Car,587,2007,SKYLINE,Silver,12/2/2021,114,Owner3910,price_3910,Engine_3910,License_3910
3911,Saloon,548,2006,COMMODORE,Grey,10/25/2021,108,Owner3911,price_3911,Engine_3911,License_3911
3912,Saloon,587,2021,SKYLINE,Silver,4/4/2022,102,Owner3912,price_3912,Engine_3912,License_3912
3913,Saloon,507,2010,A4,White,12/26/2021,102,Owner3913,price_3913,Engine_3913,License_3913
3914,Stationwagon,512,2012,X5,White,3/21/2022,102,Owner3914,price_3914,Engine_3914,License_3914
3915,Hatchback,576,2011,AXELA,Red,1/7/2022,107,Owner3915,price_3915,Engine_3915,License_3915
3916,Saloon,610,2009,LEGACY,Black,3/18/2022,102,Owner3916,price_3916,Engine_3916,License_3916
3917,Light Van,576,1989,E2000,White,4/4/2022,111,Owner3917,price_3917,Engine_3917,License_3917
3918,Saloon,577,2013,CLA180,Purple,3/12/2022,114,Owner3918,price_3918,Engine_3918,License_3918
3919,Saloon,548,2004,COMMODORE,Black,10/16/2021,103,Owner3919,price_3919,Engine_3919,License_3919
3920,Saloon,507,2007,A8,White,1/10/2022,104,Owner3920,price_3920,Engine_3920,License_3920
3921,Saloon,610,2010,LEGACY,Black,12/11/2021,105,Owner3921,price_3921,Engine_3921,License_3921
3922,Saloon,610,2000,LEGACY,Black,2/19/2022,104,Owner3922,price_3922,Engine_3922,License_3922
3923,Saloon,550,2012,ACCORD,Black,3/16/2022,114,Owner3923,price_3923,Engine_3923,License_3923
3924,Saloon,540,2007,FALCON,Silver,1/22/2022,114,Owner3924,price_3924,Engine_3924,License_3924
3925,Stationwagon,587,1996,REGULUS,Black,12/18/2021,103,Owner3925,price_3925,Engine_3925,License_3925
3926,Stationwagon,587,1996,REGULUS,Black,12/31/2021,103,Owner3926,price_3926,Engine_3926,License_3926
3927,Hatchback,619,2016,AQUA,Silver,3/18/2022,103,Owner3927,price_3927,Engine_3927,License_3927
3928,Stationwagon,619,1993,HILUX,Red,3/12/2022,106,Owner3928,price_3928,Engine_3928,License_3928
3929,Stationwagon,619,1996,HILUX,Green,11/7/2021,102,Owner3929,price_3929,Engine_3929,License_3929
3930,Stationwagon,619,1996,HILUX,Green,11/10/2021,102,Owner3930,price_3930,Engine_3930,License_3930
3931,Stationwagon,619,2010,VANGUARD,Grey,4/3/2022,102,Owner3931,price_3931,Engine_3931,License_3931
3932,Utility,619,2021,HILUX,Blue,3/16/2022,102,Owner3932,price_3932,Engine_3932,License_3932
3933,Saloon,550,2015,ACCORD,Silver,1/23/2022,103,Owner3933,price_3933,Engine_3933,License_3933
3934,Stationwagon,610,2007,LEGACY,White,3/31/2022,102,Owner3934,price_3934,Engine_3934,License_3934
3935,Saloon,610,1999,LEGACY,Purple,12/28/2021,106,Owner3935,price_3935,Engine_3935,License_3935
3936,Saloon,587,2007,FUGA,Black,3/15/2022,102,Owner3936,price_3936,Engine_3936,License_3936
3937,Utility,540,2021,RANGER,White,3/15/2022,102,Owner3937,price_3937,Engine_3937,License_3937
3938,Utility,556,2016,D-MAX,Black,11/3/2021,115,Owner3938,price_3938,Engine_3938,License_3938
3939,Stationwagon,619,2004,WISH,Blue,12/25/2021,103,Owner3939,price_3939,Engine_3939,License_3939
3940,Hatchback,619,2012,AQUA,Blue,3/4/2022,102,Owner3940,price_3940,Engine_3940,License_3940
3941,Utility,587,2021,NAVARA,White,12/21/2021,102,Owner3941,price_3941,Engine_3941,License_3941
3942,Utility,587,2021,NAVARA,Red,3/12/2022,102,Owner3942,price_3942,Engine_3942,License_3942
3943,Hatchback,619,1988,COROLLA XL,Blue,3/29/2022,114,Owner3943,price_3943,Engine_3943,License_3943
3944,Stationwagon,619,2005,ESTIMA,Silver,4/2/2022,102,Owner3944,price_3944,Engine_3944,License_3944
3945,Stationwagon,512,2006,X5,White,3/26/2022,102,Owner3945,price_3945,Engine_3945,License_3945
3946,Saloon,550,2012,ACCORD,Grey,4/5/2022,108,Owner3946,price_3946,Engine_3946,License_3946
3947,Stationwagon,507,2006,S4,Grey,2/7/2022,103,Owner3947,price_3947,Engine_3947,License_3947
3948,Hatchback,576,2000,FAMILIA,White,2/2/2022,102,Owner3948,price_3948,Engine_3948,License_3948
3949,Saloon,550,2007,ACCORD,Grey,11/30/2021,103,Owner3949,price_3949,Engine_3949,License_3949
3950,Stationwagon,619,2009,AVENSIS,Black,1/10/2022,114,Owner3950,price_3950,Engine_3950,License_3950
3951,Saloon,512,2007,650I,Black,1/29/2022,108,Owner3951,price_3951,Engine_3951,License_3951
3952,Saloon,619,1996,CYNOS,Blue,1/1/2022,102,Owner3952,price_3952,Engine_3952,License_3952
3953,Utility,576,2002,BOUNTY,White,2/1/2022,109,Owner3953,price_3953,Engine_3953,License_3953
3954,Saloon,587,2008,SKYLINE,Black,3/25/2022,102,Owner3954,price_3954,Engine_3954,License_3954
3955,Hatchback,587,2006,TIIDA,Gold,1/7/2022,102,Owner3955,price_3955,Engine_3955,License_3955
3956,Hatchback,587,2015,MARCH,Silver,4/3/2022,102,Owner3956,price_3956,Engine_3956,License_3956
3957,Hatchback,619,2021,COROLLA,White,4/5/2022,109,Owner3957,price_3957,Engine_3957,License_3957
3958,Hatchback,619,2021,COROLLA,White,2/1/2022,102,Owner3958,price_3958,Engine_3958,License_3958
3959,Stationwagon,568,2013,RANGE ROVER,Black,2/28/2022,114,Owner3959,price_3959,Engine_3959,License_3959
3960,Saloon,548,2007,COMMODORE,Grey,12/18/2021,102,Owner3960,price_3960,Engine_3960,License_3960
3961,Saloon,576,2005,AXELA,Blue,3/4/2022,114,Owner3961,price_3961,Engine_3961,License_3961
3962,Hatchback,576,2007,AXELA,Red,3/31/2022,101,Owner3962,price_3962,Engine_3962,License_3962
3963,Mobile Home - Light,587,1991,CIVILIAN,Blue,12/3/2021,114,Owner3963,price_3963,Engine_3963,License_3963
3964,Hatchback,619,2014,AQUA,Silver,1/26/2022,103,Owner3964,price_3964,Engine_3964,License_3964
3965,Saloon,540,2000,LASER,Red,3/5/2022,104,Owner3965,price_3965,Engine_3965,License_3965
3966,Hatchback,512,2010,MINI,White,3/30/2022,102,Owner3966,price_3966,Engine_3966,License_3966
3967,Saloon,512,2001,320I,Red,2/26/2022,107,Owner3967,price_3967,Engine_3967,License_3967
3968,Light Van,540,1988,COURIER XLT,White,1/25/2022,109,Owner3968,price_3968,Engine_3968,License_3968
3969,Sports Car,507,2014,RS5,Grey,3/27/2022,102,Owner3969,price_3969,Engine_3969,License_3969
3970,Hatchback,619,2016,AQUA,Grey,3/1/2022,102,Owner3970,price_3970,Engine_3970,License_3970
3971,Hatchback,578,2021,RH,Yellow,1/16/2022,102,Owner3971,price_3971,Engine_3971,License_3971
3972,Stationwagon,550,2012,CRV,White,4/4/2022,109,Owner3972,price_3972,Engine_3972,License_3972
3973,Hatchback,619,2014,AQUA,White,4/3/2022,102,Owner3973,price_3973,Engine_3973,License_3973
3974,Saloon,576,2005,ATENZA,Black,3/12/2022,104,Owner3974,price_3974,Engine_3974,License_3974
3975,Saloon,619,2007,MARKX,Black,2/3/2022,102,Owner3975,price_3975,Engine_3975,License_3975
3976,Utility,540,2016,RANGER,White,2/19/2022,102,Owner3976,price_3976,Engine_3976,License_3976
3977,Hatchback,619,2014,AQUA,Silver,1/23/2022,102,Owner3977,price_3977,Engine_3977,License_3977
3978,Hatchback,619,2015,AQUA,White,3/31/2022,102,Owner3978,price_3978,Engine_3978,License_3978
3979,Stationwagon,580,2022,OUTLANDER,Black,1/26/2022,102,Owner3979,price_3979,Engine_3979,License_3979
3980,Hatchback,619,2007,PRIUS,Blue,1/13/2022,104,Owner3980,price_3980,Engine_3980,License_3980
3981,Trailer,595,1992,ECONOMY,Black,12/18/2021,102,Owner3981,price_3981,Engine_3981,License_3981
3982,Convertible,539,1993,348 SP,Yellow,10/21/2021,102,Owner3982,price_3982,Engine_3982,License_3982
3983,Trailer,549,1993,COBRA,Blue,1/23/2022,108,Owner3983,price_3983,Engine_3983,License_3983
3984,Boat Trailer,623,1981,LOCAL,Grey,1/19/2022,103,Owner3984,price_3984,Engine_3984,License_3984
3985,Stationwagon,578,2021,HS,Black,3/16/2022,102,Owner3985,price_3985,Engine_3985,License_3985
3986,Saloon,580,1980,LANCER,White,11/29/2021,114,Owner3986,price_3986,Engine_3986,License_3986
3987,Sports Car,577,2014,CLA180,Silver,3/12/2022,102,Owner3987,price_3987,Engine_3987,License_3987
3988,Flat Deck Truck,619,1989,HILUX 2.0,White,11/17/2021,105,Owner3988,price_3988,Engine_3988,License_3988
3989,Utility,580,1989,L200 D/CAB,Grey,3/29/2022,114,Owner3989,price_3989,Engine_3989,License_3989
3990,Saloon,619,1989,COROLLA,Red,11/27/2021,102,Owner3990,price_3990,Engine_3990,License_3990
3991,Stationwagon,619,1998,HILUX,Silver,3/24/2022,114,Owner3991,price_3991,Engine_3991,License_3991
3992,Utility,540,1990,COURIER 4 X 4,Silver,1/5/2022,104,Owner3992,price_3992,Engine_3992,License_3992
3993,Utility,556,1990,SPACE CAB,White,1/10/2022,114,Owner3993,price_3993,Engine_3993,License_3993
3994,Utility,580,1990,L200 SPORT D/CAB,Gold,11/2/2021,109,Owner3994,price_3994,Engine_3994,License_3994
3995,Caravan,504,1973,CARAVAN,Orange,12/15/2021,106,Owner3995,price_3995,Engine_3995,License_3995
3996,Trailer,623,2010,HALCROW,White,12/1/2021,109,Owner3996,price_3996,Engine_3996,License_3996
3997,Trailer,623,1998,HOMEBUILT,Blue,10/16/2021,102,Owner3997,price_3997,Engine_3997,License_3997
3998,Trailer,623,2009,DAYTECH,Blue,12/22/2021,101,Owner3998,price_3998,Engine_3998,License_3998
3999,Boat Trailer,623,1999,VOYAGER,Grey,2/1/2022,102,Owner3999,price_3999,Engine_3999,License_3999
4000,Caravan,519,2005,AVONDALE,White,2/27/2022,114,Owner4000,price_4000,Engine_4000,License_4000
4001,Trailer,623,2009,ELITE8 X 4,Silver,2/14/2022,114,Owner4001,price_4001,Engine_4001,License_4001
4002,Trailer,623,2009,ONE,Silver,3/15/2022,115,Owner4002,price_4002,Engine_4002,License_4002
4003,Boat Trailer,549,1993,HOSKING V17,Silver,4/4/2022,101,Owner4003,price_4003,Engine_4003,License_4003
4004,Trailer,595,2010,UNBRAKED TANDEM,Silver,3/25/2022,116,Owner4004,price_4004,Engine_4004,License_4004
4005,Trailer,623,2009,DOMESTIC,Silver,1/13/2022,102,Owner4005,price_4005,Engine_4005,License_4005
4006,Trailer,623,2009,AVON,Grey,12/13/2021,102,Owner4006,price_4006,Engine_4006,License_4006
4007,Utility,580,1998,L200,Green,2/23/2022,104,Owner4007,price_4007,Engine_4007,License_4007
4008,Saloon,548,2004,COMMODORE,Blue,3/21/2022,103,Owner4008,price_4008,Engine_4008,License_4008
4009,Hatchback,564,1996,PRIDE,Silver,1/30/2022,102,Owner4009,price_4009,Engine_4009,License_4009
4010,Other Truck,556,2022,N SERIES,White,3/25/2022,115,Owner4010,price_4010,Engine_4010,License_4010
4011,Stationwagon,619,2000,CAMRY,White,3/15/2022,114,Owner4011,price_4011,Engine_4011,License_4011
4012,Utility,587,1995,NAVARA,White,2/28/2022,101,Owner4012,price_4012,Engine_4012,License_4012
4013,Saloon,587,2007,SKYLINE,Black,11/21/2021,102,Owner4013,price_4013,Engine_4013,License_4013
4014,Utility,577,2020,X-CLASS,Black,2/18/2022,102,Owner4014,price_4014,Engine_4014,License_4014
4015,Stationwagon,619,2004,CALDINA,Silver,2/28/2022,114,Owner4015,price_4015,Engine_4015,License_4015
4016,Light Van,580,2012,L300,White,4/4/2022,102,Owner4016,price_4016,Engine_4016,License_4016
4017,Stationwagon,564,2022,SORENTO,Grey,3/21/2022,102,Owner4017,price_4017,Engine_4017,License_4017
4018,Other Truck,540,1991,XLT ECONOVAN,Blue,3/5/2022,106,Owner4018,price_4018,Engine_4018,License_4018
4019,Saloon,550,2008,ACCORD,Grey,3/10/2022,102,Owner4019,price_4019,Engine_4019,License_4019
4020,Stationwagon,507,2015,RS4,Grey,2/9/2022,102,Owner4020,price_4020,Engine_4020,License_4020
4021,Hatchback,619,2014,AQUA,Black,3/31/2022,102,Owner4021,price_4021,Engine_4021,License_4021
4022,Hatchback,619,2016,AQUA,Silver,4/4/2022,102,Owner4022,price_4022,Engine_4022,License_4022
4023,Utility,587,2022,NAVARA,Black,4/1/2022,104,Owner4023,price_4023,Engine_4023,License_4023
4024,Hatchback,619,1998,STARLET,Grey,3/2/2022,109,Owner4024,price_4024,Engine_4024,License_4024
4025,Hatchback,619,2008,RACTIS,Red,3/3/2022,102,Owner4025,price_4025,Engine_4025,License_4025
4026,Hatchback,619,2014,AQUA,White,4/1/2022,102,Owner4026,price_4026,Engine_4026,License_4026
4027,Stationwagon,610,2006,LEGACY,Black,11/21/2021,102,Owner4027,price_4027,Engine_4027,License_4027
4028,Saloon,548,2003,BERLINA,Silver,3/31/2022,104,Owner4028,price_4028,Engine_4028,License_4028
4029,Saloon,512,2005,323I,Blue,4/3/2022,102,Owner4029,price_4029,Engine_4029,License_4029
4030,Stationwagon,512,2012,X5,Silver,4/2/2022,102,Owner4030,price_4030,Engine_4030,License_4030
4031,Light Van,577,2018,SPRINTER,Yellow,3/22/2022,102,Owner4031,price_4031,Engine_4031,License_4031
4032,Utility,580,2014,TRITON,Silver,3/26/2022,102,Owner4032,price_4032,Engine_4032,License_4032
4033,Flat Deck Truck,556,1990,NKR250,White,2/19/2022,111,Owner4033,price_4033,Engine_4033,License_4033
4034,Saloon,587,1996,PRIMERA,Grey,3/21/2022,109,Owner4034,price_4034,Engine_4034,License_4034
4035,Flat Deck Truck,619,1990,HI LUX,White,1/26/2022,109,Owner4035,price_4035,Engine_4035,License_4035
4036,Saloon,619,2005,MARKX,Silver,3/25/2022,104,Owner4036,price_4036,Engine_4036,License_4036
4037,Mobile Home - Light,540,1998,TRANSIT,White,1/17/2022,102,Owner4037,price_4037,Engine_4037,License_4037
4038,Saloon,548,1990,COMMODORE EXECUTIVE,Red,4/2/2022,115,Owner4038,price_4038,Engine_4038,License_4038
4039,Saloon,587,1990,SENTRA,Silver,10/18/2021,108,Owner4039,price_4039,Engine_4039,License_4039
4040,Utility,580,1990,L200 SPORT,Grey,10/7/2021,108,Owner4040,price_4040,Engine_4040,License_4040
4041,Sports Car,619,1990,COROLLA L/B MAN,White,3/30/2022,105,Owner4041,price_4041,Engine_4041,License_4041
4042,Hatchback,576,1991,ASTINA GLX,Blue,1/30/2022,114,Owner4042,price_4042,Engine_4042,License_4042
4043,Utility,580,1991,L200,Blue,12/25/2021,109,Owner4043,price_4043,Engine_4043,License_4043
4044,Saloon,580,1991,LANCER,Silver,3/2/2022,101,Owner4044,price_4044,Engine_4044,License_4044
4045,Other Truck,580,1991,L200,Red,11/7/2021,102,Owner4045,price_4045,Engine_4045,License_4045
4046,Stationwagon,610,1991,LEGACY,White,4/2/2022,102,Owner4046,price_4046,Engine_4046,License_4046
4047,Utility,619,1991,HILUX 2.4 CAB/C,Red,3/8/2022,104,Owner4047,price_4047,Engine_4047,License_4047
4048,Saloon,550,1991,CIVIC 4DR LX MAN,Red,11/23/2021,109,Owner4048,price_4048,Engine_4048,License_4048
4049,Light Van,540,1991,ECONOVAN LWB GLAS,Brown,12/6/2021,104,Owner4049,price_4049,Engine_4049,License_4049
4050,Trailer,562,2010,K744T,Grey,4/2/2022,101,Owner4050,price_4050,Engine_4050,License_4050
4051,Trailer,623,2000,LIGHT,Silver,1/29/2022,104,Owner4051,price_4051,Engine_4051,License_4051
4052,Trailer,623,2010,FACTORY BUILT,White,3/1/2022,107,Owner4052,price_4052,Engine_4052,License_4052
4053,Boat Trailer,623,2006,BOAT,Silver,3/28/2022,104,Owner4053,price_4053,Engine_4053,License_4053
4054,Trailer - Heavy,623,2010,SULLAIR 185,Yellow,3/22/2022,103,Owner4054,price_4054,Engine_4054,License_4054
4055,Trailer,562,2010,K85SAT,Silver,11/17/2021,101,Owner4055,price_4055,Engine_4055,License_4055
4056,Boat Trailer,618,2006,5M BOAT TRAILER,Grey,10/11/2021,115,Owner4056,price_4056,Engine_4056,License_4056
4057,Trailer - Heavy,623,2010,4A TIPPER TRAILER,Green,2/16/2022,102,Owner4057,price_4057,Engine_4057,License_4057
4058,Trailer,623,2010,TANDEM,Silver,10/18/2021,104,Owner4058,price_4058,Engine_4058,License_4058
4059,Trailer,514,2010,AK,Silver,11/14/2021,111,Owner4059,price_4059,Engine_4059,License_4059
4060,Boat Trailer,549,1990,BOAT TRAILER,Grey,3/20/2022,103,Owner4060,price_4060,Engine_4060,License_4060
4061,Boat Trailer,623,1997,BOAT,Grey,11/28/2021,102,Owner4061,price_4061,Engine_4061,License_4061
4062,Trailer,623,2001,HOMEBUILT,Green,3/19/2022,114,Owner4062,price_4062,Engine_4062,License_4062
4063,Trailer,623,2010,CLOSED IN,White,1/10/2022,102,Owner4063,price_4063,Engine_4063,License_4063
4064,Trailer,623,2007,SHUTTLE,White,3/15/2022,107,Owner4064,price_4064,Engine_4064,License_4064
4065,Stationwagon,507,2008,Q7,Grey,10/26/2021,109,Owner4065,price_4065,Engine_4065,License_4065
4066,Trailer,623,2011,8X5 ELITE TANDEM,Silver,1/17/2022,111,Owner4066,price_4066,Engine_4066,License_4066
4067,Trailer,595,2011,BRAKED TANDEM,Silver,2/2/2022,102,Owner4067,price_4067,Engine_4067,License_4067
4068,Trailer,549,2011,TRAILER,Silver,1/1/2022,111,Owner4068,price_4068,Engine_4068,License_4068
4069,Boat Trailer,623,2005,KEVIN HYDE ENG,Silver,3/8/2022,114,Owner4069,price_4069,Engine_4069,License_4069
4070,Trailer,514,2011,"8X4-6""",Silver,3/7/2022,114,Owner4070,price_4070,Engine_4070,License_4070
4071,Trailer,623,2011,DOMESTIC TRAILER,Silver,2/21/2022,103,Owner4071,price_4071,Engine_4071,License_4071
4072,Trailer,623,2011,TRAILER WORLD 10X6,Silver,12/8/2021,102,Owner4072,price_4072,Engine_4072,License_4072
4073,Trailer,623,2011,EUTE 8X4 5,Silver,2/6/2022,109,Owner4073,price_4073,Engine_4073,License_4073
4074,Trailer,623,2011,ELITE 8X4 T,Silver,3/5/2022,114,Owner4074,price_4074,Engine_4074,License_4074
4075,Trailer - Heavy,623,2011,KEA,Silver,11/17/2021,102,Owner4075,price_4075,Engine_4075,License_4075
4076,Trailer,623,1976,HOMEMADE,Red,11/25/2021,109,Owner4076,price_4076,Engine_4076,License_4076
4077,Caravan,519,1970,15FT POPTP,White,1/20/2022,109,Owner4077,price_4077,Engine_4077,License_4077
4078,Trailer - Heavy,623,2011,ATLAS COPCO XAS97,Yellow,2/4/2022,108,Owner4078,price_4078,Engine_4078,License_4078
4079,Trailer,623,2011,PRESCOTT,Silver,11/16/2021,104,Owner4079,price_4079,Engine_4079,License_4079
4080,Trailer - Heavy,623,2011,GENERATOR,Grey,3/10/2022,102,Owner4080,price_4080,Engine_4080,License_4080
4081,Trailer,514,1993,AK,Blue,3/21/2022,114,Owner4081,price_4081,Engine_4081,License_4081
4082,Trailer,623,2011,BRIFORD 6X4,Silver,12/6/2021,114,Owner4082,price_4082,Engine_4082,License_4082
4083,Trailer,623,2011,SEDCO,Silver,2/15/2022,104,Owner4083,price_4083,Engine_4083,License_4083
4084,Hatchback,550,1987,CIVIC 3 DR,White,10/23/2021,111,Owner4084,price_4084,Engine_4084,License_4084
4085,Hatchback,587,1991,SENTRA,Blue,12/5/2021,104,Owner4085,price_4085,Engine_4085,License_4085
4086,Utility,587,1987,NAVARA 4WD,Black,12/26/2021,114,Owner4086,price_4086,Engine_4086,License_4086
4087,Saloon,619,1991,COROLLA SED AUT,Green,11/24/2021,115,Owner4087,price_4087,Engine_4087,License_4087
4088,Hatchback,619,2013,AQUA,White,1/11/2022,102,Owner4088,price_4088,Engine_4088,License_4088
4089,Utility,619,1992,HILUX D/CAB,White,2/4/2022,109,Owner4089,price_4089,Engine_4089,License_4089
4090,Light Van,580,1992,L300,Grey,10/26/2021,109,Owner4090,price_4090,Engine_4090,License_4090
4091,Saloon,576,1991,626 SEDAN GLX,Red,2/18/2022,104,Owner4091,price_4091,Engine_4091,License_4091
4092,Hatchback,540,1992,LASER GHIA,Grey,1/26/2022,114,Owner4092,price_4092,Engine_4092,License_4092
4093,Saloon,580,1992,V3000,Blue,12/15/2021,105,Owner4093,price_4093,Engine_4093,License_4093
4094,Utility,540,1992,COURIER XL,White,11/20/2021,104,Owner4094,price_4094,Engine_4094,License_4094
4095,Light Van,619,1992,HIACE,White,3/2/2022,104,Owner4095,price_4095,Engine_4095,License_4095
4096,Light Van,619,1992,HIACE 2.4ZR SR5,Red,3/10/2022,102,Owner4096,price_4096,Engine_4096,License_4096
4097,Sports Car,619,1992,COROLLA L/B MAN,Red,3/29/2022,115,Owner4097,price_4097,Engine_4097,License_4097
4098,Saloon,550,1992,CIVIC 4DR LX AUTO,Silver,3/21/2022,102,Owner4098,price_4098,Engine_4098,License_4098
4099,Mobile Home - Light,619,1983,COASTER,White,1/2/2022,104,Owner4099,price_4099,Engine_4099,License_4099
4100,Saloon,550,1992,ACCORD LX MAN,Red,2/17/2022,108,Owner4100,price_4100,Engine_4100,License_4100
4101,Utility,587,1988,NAVARA,White,11/26/2021,114,Owner4101,price_4101,Engine_4101,License_4101
4102,Light Van,619,1992,HIACE 2.4ZL MAN,White,12/12/2021,114,Owner4102,price_4102,Engine_4102,License_4102
4103,Hatchback,540,1992,FESTIVA 1.3XL 3DR,Blue,3/24/2022,108,Owner4103,price_4103,Engine_4103,License_4103
4104,Utility,619,1993,HILUX 2.8 D/C,Red,12/29/2021,107,Owner4104,price_4104,Engine_4104,License_4104
4105,Light Van,619,1993,HIACE 2.4ZL H/B,White,3/31/2022,111,Owner4105,price_4105,Engine_4105,License_4105
4106,Boat Trailer,549,1993,HOSKING MULTI,Silver,2/28/2022,102,Owner4106,price_4106,Engine_4106,License_4106
4107,Trailer - Heavy,623,2012,OTHER COMMERCIAL TRA,Silver,2/1/2022,104,Owner4107,price_4107,Engine_4107,License_4107
4108,Boat Trailer,623,2009,BOAT,Silver,1/31/2022,102,Owner4108,price_4108,Engine_4108,License_4108
4109,Trailer - Heavy,623,2011,HELMACK 10X5,Silver,11/11/2021,114,Owner4109,price_4109,Engine_4109,License_4109
4110,Trailer,562,2011,KC105,Silver,10/16/2021,106,Owner4110,price_4110,Engine_4110,License_4110
4111,Trailer,623,2006,MONOWAY,Green,2/8/2022,102,Owner4111,price_4111,Engine_4111,License_4111
4112,Boat Trailer,623,2011,HOMEMADE,Silver,12/24/2021,115,Owner4112,price_4112,Engine_4112,License_4112
4113,Trailer,623,2008,HOMEBUILT,Silver,3/17/2022,103,Owner4113,price_4113,Engine_4113,License_4113
4114,Trailer,623,2011,FOXENG 850,Silver,12/4/2021,106,Owner4114,price_4114,Engine_4114,License_4114
4115,Trailer,623,2011,ELITE 7X4 S,Silver,12/7/2021,114,Owner4115,price_4115,Engine_4115,License_4115
4116,Trailer,623,2011,HOMEBUILT,Black,3/19/2022,104,Owner4116,price_4116,Engine_4116,License_4116
4117,Trailer,623,2011,8X5S,Silver,10/29/2021,114,Owner4117,price_4117,Engine_4117,License_4117
4118,Trailer - Heavy,623,2011,HELMACK 8X4,Silver,2/12/2022,114,Owner4118,price_4118,Engine_4118,License_4118
4119,Trailer,538,2011,BRENT SMITH TRAILERS,Silver,12/11/2021,109,Owner4119,price_4119,Engine_4119,License_4119
4120,Boat Trailer,623,2011,BUCCANER 605X5,Grey,2/10/2022,102,Owner4120,price_4120,Engine_4120,License_4120
4121,Trailer,514,2011,8X5 TANDEM,Silver,1/5/2022,115,Owner4121,price_4121,Engine_4121,License_4121
4122,Trailer,623,2012,8X5TB,Silver,10/7/2021,114,Owner4122,price_4122,Engine_4122,License_4122
4123,Trailer - Heavy,623,2011,MONOWAY,Grey,2/24/2022,105,Owner4123,price_4123,Engine_4123,License_4123
4124,Trailer,538,2011,BRENT SMITH TRAILERS,Silver,3/28/2022,108,Owner4124,price_4124,Engine_4124,License_4124
4125,Hatchback,540,1993,LASER 1.3XL HATCH,White,3/28/2022,103,Owner4125,price_4125,Engine_4125,License_4125
4126,Saloon,619,2006,MARKX,White,4/3/2022,103,Owner4126,price_4126,Engine_4126,License_4126
4127,Saloon,540,1993,FAIRMONT GHIA COLAUT,Red,2/27/2022,104,Owner4127,price_4127,Engine_4127,License_4127
4128,Utility,540,1993,COURIER XL C/CAB,White,12/2/2021,114,Owner4128,price_4128,Engine_4128,License_4128
4129,Saloon,540,1993,LASER GL,Green,3/5/2022,102,Owner4129,price_4129,Engine_4129,License_4129
4130,Utility,580,1993,L200 2.5DSL TBO,Green,3/31/2022,115,Owner4130,price_4130,Engine_4130,License_4130
4131,Saloon,580,1993,LANCER 1.6 GLXI M SE,Blue,12/18/2021,102,Owner4131,price_4131,Engine_4131,License_4131
4132,Utility,619,1993,HILUX 2.4 D/C,White,11/13/2021,114,Owner4132,price_4132,Engine_4132,License_4132
4133,Saloon,540,1993,TELSTAR GHIA,Green,10/14/2021,104,Owner4133,price_4133,Engine_4133,License_4133
4134,Stationwagon,507,2021,RS4,Black,3/24/2022,103,Owner4134,price_4134,Engine_4134,License_4134
4135,Saloon,587,1993,BLUEBIRD,Green,11/22/2021,111,Owner4135,price_4135,Engine_4135,License_4135
4136,Utility,619,1993,HILUX 2.4 SR5,Blue,3/14/2022,109,Owner4136,price_4136,Engine_4136,License_4136
4137,Utility,587,1989,SAFARI,Black,1/19/2022,115,Owner4137,price_4137,Engine_4137,License_4137
4138,Saloon,580,1993,MAGNA 2.6I GLX M,Blue,11/19/2021,104,Owner4138,price_4138,Engine_4138,License_4138
4139,Utility,540,1993,COURIER 4X2 CREW,Red,3/28/2022,103,Owner4139,price_4139,Engine_4139,License_4139
4140,Sports Car,550,1993,LEGEND COUPE 3.2,Silver,10/19/2021,102,Owner4140,price_4140,Engine_4140,License_4140
4141,Stationwagon,587,1989,SAFARI,Black,11/1/2021,102,Owner4141,price_4141,Engine_4141,License_4141
4142,Saloon,550,1993,CIVIC 4DR LX AUTO,Red,4/1/2022,103,Owner4142,price_4142,Engine_4142,License_4142
4143,Utility,619,1993,HI-LUX 2.4 C/C,White,1/30/2022,114,Owner4143,price_4143,Engine_4143,License_4143
4144,Saloon,580,1994,GALANT 2.0 GLXI M,Green,1/5/2022,114,Owner4144,price_4144,Engine_4144,License_4144
4145,Stationwagon,587,2007,X-TRAIL,Black,2/18/2022,105,Owner4145,price_4145,Engine_4145,License_4145
4146,Stationwagon,576,2003,BONGO,Grey,3/4/2022,103,Owner4146,price_4146,Engine_4146,License_4146
