License_ID,State,Latitude
License_4034,Marlborough (1),-1531.06298828125
License_4035,Nelson (1),-1531.4329833984375
License_4036,Northland (1),-1531.802978515625
License_4037,Otago (3),-1532.1729736328125
License_4038,Southland (1),-1532.54296875
License_4039,Taranaki (1),-1532.912841796875
License_404,Taranaki (1),-188.03472900390625
License_4040,Auckland (7),-1533.2828369140625
License_4041,Bay Of Plenty (2),-1533.65283203125
License_4042,Auckland (7),-1534.0228271484375
License_4043,Bay Of Plenty (2),-1534.392822265625
License_4044,Canterbury (4),-1534.7628173828125
License_4045,Gisborne (3),-1535.1328125
License_4046,Manawatu Wanganui (6),-1535.5028076171875
License_4047,Marlborough (1),-1535.8726806640625
License_4048,Nelson (1),-1536.24267578125
License_4049,Northland (1),-1536.6126708984375
License_405,Auckland (7),-188.4047088623047
License_4050,Otago (3),-1536.982666015625
License_4051,Southland (1),-1537.3526611328125
License_4052,Taranaki (1),-1537.72265625
License_4053,Auckland (7),-1538.0926513671875
License_4054,Bay Of Plenty (2),-1538.462646484375
License_4055,Auckland (7),-1538.83251953125
License_4056,Bay Of Plenty (2),-1539.2025146484375
License_4057,Canterbury (4),-1539.572509765625
License_4058,Gisborne (3),-1539.9425048828125
License_4059,Manawatu Wanganui (6),-1540.3125
License_406,Bay Of Plenty (2),-188.77468872070312
License_4060,Marlborough (1),-1540.6824951171875
License_4061,Nelson (1),-1541.052490234375
License_4062,Northland (1),-1541.4224853515625
License_4063,Otago (3),-1541.7923583984375
License_4064,Southland (1),-1542.162353515625
License_4065,Taranaki (1),-1542.5323486328125
License_4066,Auckland (7),-1542.90234375
License_4067,Bay Of Plenty (2),-1543.2723388671875
License_4068,Auckland (7),-1543.642333984375
License_4069,Bay Of Plenty (2),-1544.0123291015625
License_407,Auckland (7),-189.14466857910156
License_4070,Canterbury (4),-1544.38232421875
License_4071,Gisborne (3),-1544.752197265625
License_4072,Manawatu Wanganui (6),-1545.1221923828125
License_4073,Marlborough (1),-1545.4921875
License_4074,Nelson (1),-1545.8621826171875
License_4075,Northland (1),-1546.232177734375
License_4076,Otago (3),-1546.6021728515625
License_4077,Southland (1),-1546.97216796875
License_4078,Taranaki (1),-1547.3421630859375
License_4079,Auckland (7),-1547.712158203125
License_408,Bay Of Plenty (2),-189.5146484375
License_4080,Bay Of Plenty (2),-1548.08203125
License_4081,Auckland (7),-1548.4520263671875
License_4082,Bay Of Plenty (2),-1548.822021484375
License_4083,Canterbury (4),-1549.1920166015625
License_4084,Gisborne (3),-1549.56201171875
License_4085,Manawatu Wanganui (6),-1549.9320068359375
License_4086,Marlborough (1),-1550.302001953125
License_4087,Nelson (1),-1550.6719970703125
License_4088,Northland (1),-1551.0418701171875
License_4089,Otago (3),-1551.411865234375
License_409,Canterbury (4),-189.88462829589844
License_4090,Southland (1),-1551.7818603515625
License_4091,Taranaki (1),-1552.15185546875
License_4092,Auckland (7),-1552.5218505859375
License_4093,Bay Of Plenty (2),-1552.891845703125
License_4094,Auckland (7),-1553.2618408203125
License_4095,Bay Of Plenty (2),-1553.6318359375
License_4096,Canterbury (4),-1554.001708984375
License_4097,Gisborne (3),-1554.3717041015625
License_4098,Manawatu Wanganui (6),-1554.74169921875
License_4099,Marlborough (1),-1555.1116943359375
License_410,Gisborne (3),-190.25460815429688
License_4100,Nelson (1),-1555.481689453125
License_4101,Northland (1),-1555.8516845703125
License_4102,Otago (3),-1556.2216796875
License_4103,Southland (1),-1556.5916748046875
License_4104,Taranaki (1),-1556.9615478515625
License_4105,Auckland (7),-1557.33154296875
License_4106,Bay Of Plenty (2),-1557.7015380859375
License_4107,Auckland (7),-1558.071533203125
License_4108,Bay Of Plenty (2),-1558.4415283203125
License_4109,Canterbury (4),-1558.8115234375
License_411,Manawatu Wanganui (6),-190.6245880126953
License_4110,Gisborne (3),-1559.1815185546875
License_4111,Manawatu Wanganui (6),-1559.551513671875
License_4112,Marlborough (1),-1559.92138671875
License_4113,Nelson (1),-1560.2913818359375
License_4114,Northland (1),-1560.661376953125
License_4115,Otago (3),-1561.0313720703125
License_4116,Southland (1),-1561.4013671875
License_4117,Taranaki (1),-1561.7713623046875
License_4118,Auckland (7),-1562.141357421875
License_4119,Bay Of Plenty (2),-1562.5113525390625
License_412,Marlborough (1),-190.99456787109375
License_4120,Auckland (7),-1562.88134765625
License_4121,Bay Of Plenty (2),-1563.251220703125
License_4122,Canterbury (4),-1563.6212158203125
License_4123,Gisborne (3),-1563.9912109375
License_4124,Manawatu Wanganui (6),-1564.3612060546875
License_4125,Marlborough (1),-1564.731201171875
License_4126,Nelson (1),-1565.1011962890625
License_4127,Northland (1),-1565.47119140625
License_4128,Otago (3),-1565.8411865234375
License_4129,Southland (1),-1566.2110595703125
License_413,Nelson (1),-191.3645477294922
License_4130,Taranaki (1),-1566.5810546875
License_4131,Auckland (7),-1566.9510498046875
License_4132,Bay Of Plenty (2),-1567.321044921875
License_4133,Auckland (7),-1567.6910400390625
License_4134,Bay Of Plenty (2),-1568.06103515625
License_4135,Canterbury (4),-1568.4310302734375
License_4136,Gisborne (3),-1568.801025390625
License_4137,Manawatu Wanganui (6),-1569.1708984375
License_4138,Marlborough (1),-1569.5408935546875
License_4139,Nelson (1),-1569.910888671875
License_414,Northland (1),-191.73452758789062
License_4140,Northland (1),-1570.2808837890625
License_4141,Auckland (7),-1570.65087890625
License_4142,Bay Of Plenty (2),-1571.0208740234375
License_4143,Canterbury (4),-1571.390869140625
License_4144,Gisborne (3),-1571.7608642578125
License_4145,Manawatu Wanganui (6),-1572.1307373046875
License_4146,Marlborough (1),-1572.500732421875
License_4147,Nelson (1),-1572.8707275390625
License_4148,Northland (1),-1573.24072265625
License_4149,Otago (3),-1573.6107177734375
License_415,Auckland (7),-192.10452270507812
License_4150,Southland (1),-1573.980712890625
License_4151,Taranaki (1),-1574.3507080078125
License_4152,Auckland (7),-1574.720703125
License_4153,Bay Of Plenty (2),-1575.090576171875
License_4154,Auckland (7),-1575.4605712890625
License_4155,Bay Of Plenty (2),-1575.83056640625
License_4156,Canterbury (4),-1576.2005615234375
License_4157,Gisborne (3),-1576.570556640625
License_4158,Manawatu Wanganui (6),-1576.9405517578125
License_4159,Marlborough (1),-1577.310546875
License_416,Bay Of Plenty (2),-192.47450256347656
License_4160,Nelson (1),-1577.6805419921875
License_4161,Northland (1),-1578.050537109375
License_4162,Otago (3),-1578.42041015625
License_4163,Southland (1),-1578.7904052734375
License_4164,Taranaki (1),-1579.160400390625
License_4165,Auckland (7),-1579.5303955078125
License_4166,Bay Of Plenty (2),-1579.900390625
License_4167,Auckland (7),-1580.2703857421875
License_4168,Bay Of Plenty (2),-1580.640380859375
License_4169,Canterbury (4),-1581.0103759765625
License_417,Canterbury (4),-192.844482421875
License_4170,Gisborne (3),-1581.3802490234375
License_4171,Manawatu Wanganui (6),-1581.750244140625
License_4172,Marlborough (1),-1582.1202392578125
License_4173,Nelson (1),-1582.490234375
License_4174,Northland (1),-1582.8602294921875
License_4175,Otago (3),-1583.230224609375
License_4176,Southland (1),-1583.6002197265625
License_4177,Taranaki (1),-1583.97021484375
License_4178,Auckland (7),-1584.340087890625
License_4179,Bay Of Plenty (2),-1584.7100830078125
License_418,Gisborne (3),-193.21446228027344
License_4180,Auckland (7),-1585.080078125
License_4181,Bay Of Plenty (2),-1585.4500732421875
License_4182,Canterbury (4),-1585.820068359375
License_4183,Gisborne (3),-1586.1900634765625
License_4184,Manawatu Wanganui (6),-1586.56005859375
License_4185,Marlborough (1),-1586.9300537109375
License_4186,Nelson (1),-1587.2999267578125
License_4187,Northland (1),-1587.669921875
License_4188,Otago (3),-1588.0399169921875
License_4189,Southland (1),-1588.409912109375
License_419,Manawatu Wanganui (6),-193.58444213867188
License_4190,Taranaki (1),-1588.7799072265625
License_4191,Auckland (7),-1589.14990234375
License_4192,Bay Of Plenty (2),-1589.5198974609375
License_4193,Auckland (7),-1589.889892578125
License_4194,Bay Of Plenty (2),-1590.259765625
License_4195,Canterbury (4),-1590.6297607421875
License_4196,Gisborne (3),-1590.999755859375
License_4197,Manawatu Wanganui (6),-1591.3697509765625
License_4198,Marlborough (1),-1591.73974609375
License_4199,Nelson (1),-1592.1097412109375
License_420,Marlborough (1),-193.9544219970703
License_4200,Northland (1),-1592.479736328125
License_4201,Otago (3),-1592.8497314453125
License_4202,Southland (1),-1593.2197265625
License_4203,Taranaki (1),-1593.589599609375
License_4204,Auckland (7),-1593.9595947265625
License_4205,Bay Of Plenty (2),-1594.32958984375
License_4206,Auckland (7),-1594.6995849609375
License_4207,Bay Of Plenty (2),-1595.069580078125
License_4208,Canterbury (4),-1595.4395751953125
License_4209,Gisborne (3),-1595.8095703125
License_421,Nelson (1),-194.32440185546875
License_4210,Manawatu Wanganui (6),-1596.1795654296875
License_4211,Marlborough (1),-1596.5494384765625
License_4212,Nelson (1),-1596.91943359375
License_4213,Northland (1),-1597.2894287109375
License_4214,Otago (3),-1597.659423828125
License_4215,Southland (1),-1598.0294189453125
License_4216,Taranaki (1),-1598.3994140625
License_4217,Auckland (7),-1598.7694091796875
License_4218,Bay Of Plenty (2),-1599.139404296875
License_4219,Auckland (7),-1599.50927734375
License_422,Northland (1),-194.6943817138672
License_4220,Bay Of Plenty (2),-1599.8792724609375
License_4221,Canterbury (4),-1600.249267578125
License_4222,Gisborne (3),-1600.6192626953125
License_4223,Manawatu Wanganui (6),-1600.9892578125
License_4224,Marlborough (1),-1601.3592529296875
License_4225,Nelson (1),-1601.729248046875
License_4226,Northland (1),-1602.0992431640625
License_4227,Otago (3),-1602.4691162109375
License_4228,Southland (1),-1602.839111328125
License_4229,Taranaki (1),-1603.2091064453125
License_423,Otago (3),-195.06436157226562
License_4230,Auckland (7),-1603.5791015625
License_4231,Bay Of Plenty (2),-1603.9490966796875
License_4232,Auckland (7),-1604.319091796875
License_4233,Bay Of Plenty (2),-1604.6890869140625
License_4234,Canterbury (4),-1605.05908203125
License_4235,Gisborne (3),-1605.428955078125
License_4236,Manawatu Wanganui (6),-1605.7989501953125
License_4237,Marlborough (1),-1606.1689453125
License_4238,Nelson (1),-1606.5389404296875
License_4239,Northland (1),-1606.908935546875
License_424,Southland (1),-195.43434143066406
License_4240,Otago (3),-1607.2789306640625
License_4241,Southland (1),-1607.64892578125
License_4242,Taranaki (1),-1608.0189208984375
License_4243,Auckland (7),-1608.388916015625
License_4244,Bay Of Plenty (2),-1608.7587890625
License_4245,Auckland (7),-1609.1287841796875
License_4246,Bay Of Plenty (2),-1609.498779296875
License_4247,Canterbury (4),-1609.8687744140625
License_4248,Gisborne (3),-1610.23876953125
License_4249,Manawatu Wanganui (6),-1610.6087646484375
License_425,Taranaki (1),-195.8043212890625
License_4250,Marlborough (1),-1610.978759765625
License_4251,Nelson (1),-1611.3487548828125
License_4252,Northland (1),-1611.7186279296875
License_4253,Otago (3),-1612.088623046875
License_4254,Southland (1),-1612.4586181640625
License_4255,Taranaki (1),-1612.82861328125
License_4256,Auckland (7),-1613.1986083984375
License_4257,Bay Of Plenty (2),-1613.568603515625
License_4258,Auckland (7),-1613.9385986328125
License_4259,Bay Of Plenty (2),-1614.30859375
License_426,Auckland (7),-196.17430114746094
License_4260,Canterbury (4),-1614.678466796875
License_4261,Gisborne (3),-1615.0484619140625
License_4262,Manawatu Wanganui (6),-1615.41845703125
License_4263,Marlborough (1),-1615.7884521484375
License_4264,Nelson (1),-1616.158447265625
License_4265,Northland (1),-1616.5284423828125
License_4266,Otago (3),-1616.8984375
License_4267,Southland (1),-1617.2684326171875
License_4268,Taranaki (1),-1617.6383056640625
License_4269,Auckland (7),-1618.00830078125
License_427,Bay Of Plenty (2),-196.54428100585938
License_4270,Bay Of Plenty (2),-1618.3782958984375
License_4271,Auckland (7),-1618.748291015625
License_4272,Bay Of Plenty (2),-1619.1182861328125
License_4273,Canterbury (4),-1619.48828125
License_4274,Gisborne (3),-1619.8582763671875
License_4275,Manawatu Wanganui (6),-1620.228271484375
License_4276,Marlborough (1),-1620.59814453125
License_4277,Nelson (1),-1620.9681396484375
License_4278,Northland (1),-1621.338134765625
License_4279,Auckland (7),-1621.7081298828125
License_428,Auckland (7),-196.9142608642578
License_4280,Bay Of Plenty (2),-1622.078125
License_4281,Canterbury (4),-1622.4481201171875
License_4282,Gisborne (3),-1622.818115234375
License_4283,Manawatu Wanganui (6),-1623.1881103515625
License_4284,Marlborough (1),-1623.55810546875
License_4285,Nelson (1),-1623.927978515625
License_4286,Northland (1),-1624.2979736328125
License_4287,Otago (3),-1624.66796875
License_4288,Southland (1),-1625.0379638671875
License_4289,Taranaki (1),-1625.407958984375
License_429,Bay Of Plenty (2),-197.28424072265625
License_4290,Auckland (7),-1625.7779541015625
License_4291,Bay Of Plenty (2),-1626.14794921875
License_4292,Auckland (7),-1626.5179443359375
License_4293,Bay Of Plenty (2),-1626.8878173828125
License_4294,Canterbury (4),-1627.2578125
License_4295,Gisborne (3),-1627.6278076171875
License_4296,Manawatu Wanganui (6),-1627.997802734375
License_4297,Marlborough (1),-1628.3677978515625
License_4298,Nelson (1),-1628.73779296875
License_4299,Northland (1),-1629.1077880859375
License_430,Canterbury (4),-197.6542205810547
License_4300,Otago (3),-1629.477783203125
License_4301,Southland (1),-1629.84765625
License_4302,Taranaki (1),-1630.2176513671875
License_4303,Auckland (7),-1630.587646484375
License_4304,Bay Of Plenty (2),-1630.9576416015625
License_4305,Auckland (7),-1631.32763671875
License_4306,Bay Of Plenty (2),-1631.6976318359375
License_4307,Canterbury (4),-1632.067626953125
License_4308,Gisborne (3),-1632.4376220703125
License_4309,Manawatu Wanganui (6),-1632.8074951171875
License_431,Gisborne (3),-198.02420043945312
License_4310,Marlborough (1),-1633.177490234375
License_4311,Nelson (1),-1633.5474853515625
License_4312,Northland (1),-1633.91748046875
License_4313,Otago (3),-1634.2874755859375
License_4314,Southland (1),-1634.657470703125
License_4315,Taranaki (1),-1635.0274658203125
License_4316,Auckland (7),-1635.3974609375
License_4317,Bay Of Plenty (2),-1635.767333984375
License_4318,Auckland (7),-1636.1373291015625
License_4319,Bay Of Plenty (2),-1636.50732421875
License_432,Manawatu Wanganui (6),-198.39418029785156
License_4320,Canterbury (4),-1636.8773193359375
License_4321,Gisborne (3),-1637.247314453125
License_4322,Manawatu Wanganui (6),-1637.6173095703125
License_4323,Marlborough (1),-1637.9873046875
License_4324,Nelson (1),-1638.3572998046875
License_4325,Northland (1),-1638.727294921875
License_4326,Otago (3),-1639.09716796875
License_4327,Southland (1),-1639.4671630859375
License_4328,Taranaki (1),-1639.837158203125
License_4329,Auckland (7),-1640.2071533203125
License_433,Marlborough (1),-198.76416015625
License_4330,Bay Of Plenty (2),-1640.5771484375
License_4331,Auckland (7),-1640.9471435546875
License_4332,Bay Of Plenty (2),-1641.317138671875
License_4333,Canterbury (4),-1641.6871337890625
License_4334,Gisborne (3),-1642.0570068359375
License_4335,Manawatu Wanganui (6),-1642.427001953125
License_4336,Marlborough (1),-1642.7969970703125
License_4337,Nelson (1),-1643.1669921875
License_4338,Northland (1),-1643.5369873046875
License_4339,Otago (3),-1643.906982421875
License_434,Nelson (1),-199.13414001464844
License_4340,Southland (1),-1644.2769775390625
License_4341,Taranaki (1),-1644.64697265625
License_4342,Auckland (7),-1645.016845703125
License_4343,Bay Of Plenty (2),-1645.3868408203125
License_4344,Auckland (7),-1645.7568359375
License_4345,Bay Of Plenty (2),-1646.1268310546875
License_4346,Canterbury (4),-1646.496826171875
License_4347,Gisborne (3),-1646.8668212890625
License_4348,Manawatu Wanganui (6),-1647.23681640625
License_4349,Marlborough (1),-1647.6068115234375
License_435,Northland (1),-199.50411987304688
License_4350,Nelson (1),-1647.9766845703125
License_4351,Northland (1),-1648.3466796875
License_4352,Otago (3),-1648.7166748046875
License_4353,Southland (1),-1649.086669921875
License_4354,Taranaki (1),-1649.4566650390625
License_4355,Auckland (7),-1649.82666015625
License_4356,Bay Of Plenty (2),-1650.1966552734375
License_4357,Auckland (7),-1650.566650390625
License_4358,Bay Of Plenty (2),-1650.9366455078125
License_4359,Canterbury (4),-1651.3065185546875
License_436,Otago (3),-199.8740997314453
License_4360,Gisborne (3),-1651.676513671875
License_4361,Manawatu Wanganui (6),-1652.0465087890625
License_4362,Marlborough (1),-1652.41650390625
License_4363,Nelson (1),-1652.7864990234375
License_4364,Northland (1),-1653.156494140625
License_4365,Otago (3),-1653.5264892578125
License_4366,Southland (1),-1653.896484375
License_4367,Taranaki (1),-1654.266357421875
License_4368,Auckland (7),-1654.6363525390625
License_4369,Bay Of Plenty (2),-1655.00634765625
License_437,Southland (1),-200.24407958984375
License_4370,Auckland (7),-1655.3763427734375
License_4371,Bay Of Plenty (2),-1655.746337890625
License_4372,Canterbury (4),-1656.1163330078125
License_4373,Gisborne (3),-1656.486328125
License_4374,Manawatu Wanganui (6),-1656.8563232421875
License_4375,Marlborough (1),-1657.2261962890625
License_4376,Nelson (1),-1657.59619140625
License_4377,Northland (1),-1657.9661865234375
License_4378,Otago (3),-1658.336181640625
License_4379,Southland (1),-1658.7061767578125
License_438,Taranaki (1),-200.6140594482422
License_4380,Taranaki (1),-1659.076171875
License_4381,Auckland (7),-1659.4461669921875
License_4382,Bay Of Plenty (2),-1659.816162109375
License_4383,Auckland (7),-1660.18603515625
License_4384,Bay Of Plenty (2),-1660.5560302734375
License_4385,Canterbury (4),-1660.926025390625
License_4386,Gisborne (3),-1661.2960205078125
License_4387,Manawatu Wanganui (6),-1661.666015625
License_4388,Marlborough (1),-1662.0360107421875
License_4389,Nelson (1),-1662.406005859375
License_439,Auckland (7),-200.98403930664062
License_4390,Northland (1),-1662.7760009765625
License_4391,Otago (3),-1663.1458740234375
License_4392,Southland (1),-1663.515869140625
License_4393,Taranaki (1),-1663.8858642578125
License_4394,Auckland (7),-1664.255859375
License_4395,Bay Of Plenty (2),-1664.6258544921875
License_4396,Auckland (7),-1664.995849609375
License_4397,Bay Of Plenty (2),-1665.3658447265625
License_4398,Canterbury (4),-1665.73583984375
License_4399,Gisborne (3),-1666.1058349609375
License_440,Bay Of Plenty (2),-201.35401916503906
License_4400,Manawatu Wanganui (6),-1666.4757080078125
License_4401,Marlborough (1),-1666.845703125
License_4402,Nelson (1),-1667.2156982421875
License_4403,Northland (1),-1667.585693359375
License_4404,Otago (3),-1667.9556884765625
License_4405,Southland (1),-1668.32568359375
License_4406,Taranaki (1),-1668.6956787109375
License_4407,Auckland (7),-1669.065673828125
License_4408,Bay Of Plenty (2),-1669.435546875
License_4409,Auckland (7),-1669.8055419921875
License_441,Auckland (7),-201.7239990234375
License_4410,Bay Of Plenty (2),-1670.175537109375
License_4411,Canterbury (4),-1670.5455322265625
License_4412,Gisborne (3),-1670.91552734375
License_4413,Manawatu Wanganui (6),-1671.2855224609375
License_4414,Marlborough (1),-1671.655517578125
License_4415,Nelson (1),-1672.0255126953125
License_4416,Northland (1),-1672.3953857421875
License_4417,Auckland (7),-1672.765380859375
License_4418,Bay Of Plenty (2),-1673.1353759765625
License_4419,Canterbury (4),-1673.50537109375
License_442,Bay Of Plenty (2),-202.09397888183594
License_4420,Gisborne (3),-1673.8753662109375
License_4421,Manawatu Wanganui (6),-1674.245361328125
License_4422,Marlborough (1),-1674.6153564453125
License_4423,Nelson (1),-1674.9853515625
License_4424,Northland (1),-1675.355224609375
License_4425,Otago (3),-1675.7252197265625
License_4426,Southland (1),-1676.09521484375
License_4427,Taranaki (1),-1676.4652099609375
License_4428,Auckland (7),-1676.835205078125
License_4429,Bay Of Plenty (2),-1677.2052001953125
License_443,Canterbury (4),-202.46395874023438
License_4430,Auckland (7),-1677.5751953125
License_4431,Bay Of Plenty (2),-1677.9451904296875
License_4432,Canterbury (4),-1678.3150634765625
License_4433,Gisborne (3),-1678.68505859375
License_4434,Manawatu Wanganui (6),-1679.0550537109375
License_4435,Marlborough (1),-1679.425048828125
License_4436,Nelson (1),-1679.7950439453125
License_4437,Northland (1),-1680.1650390625
License_4438,Otago (3),-1680.5350341796875
License_4439,Southland (1),-1680.905029296875
License_444,Gisborne (3),-202.8339385986328
License_4440,Taranaki (1),-1681.2750244140625
License_4441,Auckland (7),-1681.6448974609375
License_4442,Bay Of Plenty (2),-1682.014892578125
License_4443,Auckland (7),-1682.3848876953125
License_4444,Bay Of Plenty (2),-1682.7548828125
License_4445,Canterbury (4),-1683.1248779296875
License_4446,Gisborne (3),-1683.494873046875
License_4447,Manawatu Wanganui (6),-1683.8648681640625
License_4448,Marlborough (1),-1684.23486328125
License_4449,Nelson (1),-1684.604736328125
License_445,Manawatu Wanganui (6),-203.20391845703125
License_4450,Northland (1),-1684.9747314453125
License_4451,Otago (3),-1685.3447265625
License_4452,Southland (1),-1685.7147216796875
License_4453,Taranaki (1),-1686.084716796875
License_4454,Auckland (7),-1686.4547119140625
License_4455,Bay Of Plenty (2),-1686.82470703125
License_4456,Auckland (7),-1687.1947021484375
License_4457,Bay Of Plenty (2),-1687.5645751953125
License_4458,Canterbury (4),-1687.9345703125
License_4459,Gisborne (3),-1688.3045654296875
License_446,Marlborough (1),-203.5738983154297
License_4460,Manawatu Wanganui (6),-1688.674560546875
License_4461,Marlborough (1),-1689.0445556640625
License_4462,Nelson (1),-1689.41455078125
License_4463,Northland (1),-1689.7845458984375
License_4464,Otago (3),-1690.154541015625
License_4465,Southland (1),-1690.5244140625
License_4466,Taranaki (1),-1690.8944091796875
License_4467,Auckland (7),-1691.264404296875
License_4468,Bay Of Plenty (2),-1691.6343994140625
License_4469,Auckland (7),-1692.00439453125
License_447,Nelson (1),-203.94387817382812
License_4470,Bay Of Plenty (2),-1692.3743896484375
License_4471,Canterbury (4),-1692.744384765625
License_4472,Gisborne (3),-1693.1143798828125
License_4473,Manawatu Wanganui (6),-1693.4842529296875
License_4474,Marlborough (1),-1693.854248046875
License_4475,Nelson (1),-1694.2242431640625
License_4476,Northland (1),-1694.59423828125
License_4477,Otago (3),-1694.9642333984375
License_4478,Southland (1),-1695.334228515625
License_4479,Taranaki (1),-1695.7042236328125
License_448,Northland (1),-204.31385803222656
License_4480,Auckland (7),-1696.07421875
License_4481,Bay Of Plenty (2),-1696.4442138671875
License_4482,Auckland (7),-1696.8140869140625
License_4483,Bay Of Plenty (2),-1697.18408203125
License_4484,Canterbury (4),-1697.5540771484375
License_4485,Gisborne (3),-1697.924072265625
License_4486,Manawatu Wanganui (6),-1698.2940673828125
License_4487,Marlborough (1),-1698.6640625
License_4488,Nelson (1),-1699.0340576171875
License_4489,Northland (1),-1699.404052734375
License_449,Otago (3),-204.683837890625
License_4490,Otago (3),-1699.77392578125
License_4491,Southland (1),-1700.1439208984375
License_4492,Taranaki (1),-1700.513916015625
License_4493,Auckland (7),-1700.8839111328125
License_4494,Bay Of Plenty (2),-1701.25390625
License_4495,Auckland (7),-1701.6239013671875
License_4496,Bay Of Plenty (2),-1701.993896484375
License_4497,Canterbury (4),-1702.3638916015625
License_4498,Gisborne (3),-1702.7337646484375
License_4499,Manawatu Wanganui (6),-1703.103759765625
License_450,Southland (1),-205.05381774902344
License_4500,Marlborough (1),-1703.4737548828125
License_4501,Nelson (1),-1703.84375
License_4502,Northland (1),-1704.2137451171875
License_4503,Otago (3),-1704.583740234375
License_4504,Southland (1),-1704.9537353515625
License_4505,Taranaki (1),-1705.32373046875
License_4506,Auckland (7),-1705.693603515625
License_4507,Bay Of Plenty (2),-1706.0635986328125
License_4508,Auckland (7),-1706.43359375
License_4509,Bay Of Plenty (2),-1706.8035888671875
License_451,Taranaki (1),-205.42379760742188
License_4510,Canterbury (4),-1707.173583984375
License_4511,Gisborne (3),-1707.5435791015625
License_4512,Manawatu Wanganui (6),-1707.91357421875
License_4513,Marlborough (1),-1708.2835693359375
License_4514,Nelson (1),-1708.6534423828125
License_4515,Northland (1),-1709.0234375
License_4516,Otago (3),-1709.3934326171875
License_4517,Southland (1),-1709.763427734375
License_4518,Taranaki (1),-1710.1334228515625
License_4519,Auckland (7),-1710.50341796875
License_452,Auckland (7),-205.7937774658203
License_4520,Bay Of Plenty (2),-1710.8734130859375
License_4521,Auckland (7),-1711.243408203125
License_4522,Bay Of Plenty (2),-1711.6134033203125
License_4523,Canterbury (4),-1711.9832763671875
License_4524,Gisborne (3),-1712.353271484375
License_4525,Manawatu Wanganui (6),-1712.7232666015625
License_4526,Marlborough (1),-1713.09326171875
License_4527,Nelson (1),-1713.4632568359375
License_4528,Northland (1),-1713.833251953125
License_4529,Otago (3),-1714.2032470703125
License_453,Bay Of Plenty (2),-206.16375732421875
License_4530,Southland (1),-1714.5732421875
License_4531,Taranaki (1),-1714.943115234375
License_4532,Auckland (7),-1715.3131103515625
License_4533,Bay Of Plenty (2),-1715.68310546875
License_4534,Auckland (7),-1716.0531005859375
License_4535,Bay Of Plenty (2),-1716.423095703125
License_4536,Canterbury (4),-1716.7930908203125
License_4537,Gisborne (3),-1717.1630859375
License_4538,Manawatu Wanganui (6),-1717.5330810546875
License_454,Auckland (7),-206.5337371826172
License_455,Bay Of Plenty (2),-206.9037322998047
License_456,Canterbury (4),-207.27371215820312
License_457,Gisborne (3),-207.64369201660156
License_458,Manawatu Wanganui (6),-208.013671875
License_459,Marlborough (1),-208.38365173339844
License_460,Nelson (1),-208.75363159179688
License_461,Northland (1),-209.1236114501953
License_462,Otago (3),-209.49359130859375
License_463,Southland (1),-209.8635711669922
License_464,Taranaki (1),-210.23355102539062
License_465,Auckland (7),-210.60353088378906
License_466,Bay Of Plenty (2),-210.9735107421875
License_467,Auckland (7),-211.34349060058594
License_468,Bay Of Plenty (2),-211.71347045898438
License_469,Canterbury (4),-212.0834503173828
License_470,Gisborne (3),-212.45343017578125
License_471,Manawatu Wanganui (6),-212.8234100341797
License_472,Marlborough (1),-213.19338989257812
License_473,Nelson (1),-213.56336975097656
License_474,Northland (1),-213.933349609375
License_475,Otago (3),-214.30332946777344
License_476,Southland (1),-214.67330932617188
License_477,Taranaki (1),-215.0432891845703
License_478,Auckland (7),-215.41326904296875
License_479,Bay Of Plenty (2),-215.7832489013672
License_480,Auckland (7),-216.15322875976562
License_481,Bay Of Plenty (2),-216.52320861816406
License_482,Canterbury (4),-216.8931884765625
License_483,Gisborne (3),-217.26316833496094
License_484,Manawatu Wanganui (6),-217.63314819335938
License_485,Marlborough (1),-218.0031280517578
License_486,Nelson (1),-218.37310791015625
License_487,Northland (1),-218.7430877685547
License_488,Otago (3),-219.11306762695312
License_489,Southland (1),-219.48304748535156
License_490,Taranaki (1),-219.85302734375
License_491,Auckland (7),-220.22300720214844
License_492,Bay Of Plenty (2),-220.59298706054688
License_493,Auckland (7),-220.9629669189453
License_494,Bay Of Plenty (2),-221.33294677734375
License_495,Canterbury (4),-221.7029266357422
License_496,Gisborne (3),-222.0729217529297
License_497,Manawatu Wanganui (6),-222.44290161132812
License_498,Marlborough (1),-222.81288146972656
License_499,Nelson (1),-223.182861328125
License_500,Northland (1),-223.55284118652344
License_501,Otago (3),-223.92282104492188
License_502,Southland (1),-224.2928009033203
License_503,Taranaki (1),-224.66278076171875
License_504,Auckland (7),-225.0327606201172
License_505,Bay Of Plenty (2),-225.40274047851562
License_506,Auckland (7),-225.77272033691406
License_507,Bay Of Plenty (2),-226.1427001953125
License_508,Canterbury (4),-226.51268005371094
License_509,Gisborne (3),-226.88265991210938
License_510,Manawatu Wanganui (6),-227.2526397705078
License_511,Marlborough (1),-227.62261962890625
License_512,Nelson (1),-227.9925994873047
License_513,Northland (1),-228.36257934570312
License_514,Otago (3),-228.73255920410156
License_515,Southland (1),-229.1025390625
License_516,Taranaki (1),-229.47251892089844
License_517,Auckland (7),-229.84249877929688
License_518,Bay Of Plenty (2),-230.2124786376953
License_519,Auckland (7),-230.58245849609375
License_520,Bay Of Plenty (2),-230.9524383544922
